diagnostic_pair,subject,condition,trial_index,session,cue_side,class_name,valid_RT,sel_unusable,sel_tooSmallMS,RT,error,first_raw_latency_s,first_raw_size_pct,first_kept_latency_s,first_kept_size_pct,n_raw_shift_200_600,n_kept_shift_200_600,n_small_shift_200_600,small_before_kept,close_time_boundary_10ms,close_size_boundary_0p9_1p1pct
s04_away,s04,away,23,1,left,away,1,0,0,1252,18,0.345,7.04176350251194,0.345,7.04176350251194,2,1,1,0,0,1
s04_away,s04,away,33,1,right,away,1,0,0,580,16,0.529,-10.552330650172,0.529,-10.552330650172,1,1,0,0,0,0
s04_away,s04,away,48,1,left,away,1,0,0,1168,23,0.442,6.85020657858869,0.442,6.85020657858869,1,1,0,0,0,0
s04_away,s04,away,50,1,left,away,1,0,0,1407,5,0.419,9.1371015472724,0.419,9.1371015472724,1,1,0,0,0,0
s04_away,s04,away,54,1,left,away,1,0,0,840,17,0.264,5.89504154083805,0.264,5.89504154083805,1,1,0,0,0,0
s04_away,s04,away,65,1,left,away,1,0,0,828,21,0.217,1.29964005307927,0.217,1.29964005307927,2,2,0,0,0,0
s04_away,s04,away,68,1,left,away,1,0,0,946,10,0.502,27.2305534930896,0.502,27.2305534930896,1,1,0,0,0,0
s04_away,s04,away,73,1,left,away,0,0,0,2443,3,0.429,7.90458827949956,0.429,7.90458827949956,1,1,0,0,0,0
s04_away,s04,away,87,1,right,away,1,0,0,1024,2,0.569,-1.89297534564154,0.569,-1.89297534564154,1,1,0,0,0,0
s04_away,s04,away,95,1,right,away,0,0,0,3821,0,0.586,-7.19107966885211,0.586,-7.19107966885211,1,1,0,0,0,0
s04_away,s04,away,99,1,right,away,1,0,0,818,23,0.297,-1.22268983577678,0.297,-1.22268983577678,1,1,0,0,0,0
s04_away,s04,away,101,1,left,away,1,0,0,1249,10,0.51,6.08561612156169,0.51,6.08561612156169,1,1,0,0,0,0
s04_away,s04,away,120,1,left,away,1,0,0,777,20,0.326,4.79612694821169,0.326,4.79612694821169,2,2,0,0,0,0
s04_away,s04,away,122,1,right,away,1,0,0,575,3,0.475,-7.24609088803006,0.475,-7.24609088803006,1,1,0,0,0,0
s04_away,s04,away,142,1,right,away,1,0,0,480,4,0.421,-1.21876046297835,0.421,-1.21876046297835,2,2,0,0,0,0
s04_away,s04,away,145,1,right,away,1,0,0,902,6,0.385,-4.33573543532948,0.385,-4.33573543532948,1,1,0,0,0,0
s04_away,s04,away,149,1,right,away,1,0,0,879,7,0.347,-4.47522816967359,0.347,-4.47522816967359,1,1,0,0,0,0
s04_away,s04,away,152,1,right,away,1,0,0,776,17,0.229,-1.26885996615828,0.229,-1.26885996615828,1,1,0,0,0,0
s04_away,s04,away,161,1,right,away,1,0,0,1364,2,0.441,-1.86023057232134,0.441,-1.86023057232134,1,1,0,0,0,0
s04_away,s04,away,162,1,right,away,0,0,0,3530,18,0.38,-7.8652945515153,0.38,-7.8652945515153,1,1,0,0,0,0
s04_away,s04,away,164,1,left,away,1,0,0,1545,8,0.286,1.58812150603036,0.286,1.58812150603036,1,1,0,0,0,0
s04_away,s04,away,176,1,left,away,1,0,0,733,12,0.243,5.35606257198733,0.243,5.35606257198733,2,2,0,0,0,0
s04_away,s04,away,180,1,left,away,1,0,0,672,13,0.238,6.61116973335112,0.238,6.61116973335112,1,1,0,0,0,0
s04_away,s04,away,182,1,right,away,0,0,0,1952,2,0.441,-3.10485940622265,0.441,-3.10485940622265,1,1,0,0,0,0
s04_away,s04,away,190,1,right,away,1,0,0,1011,6,0.206,-1.18503334645853,0.206,-1.18503334645853,3,3,0,0,1,1
s04_away,s04,away,193,1,left,away,1,0,0,626,1,0.229,5.09312204222602,0.229,5.09312204222602,1,1,0,0,0,0
s04_away,s04,away,198,1,left,away,1,0,0,707,20,0.273,13.9371578682825,0.273,13.9371578682825,2,2,0,0,0,0
s04_away,s04,away,212,1,right,away,0,0,0,2575,1,0.38,-6.35936242651868,0.38,-6.35936242651868,1,1,0,0,0,0
s04_away,s04,away,213,1,right,away,1,0,0,820,6,0.284,-1.19452933072139,0.284,-1.19452933072139,1,1,0,0,0,0
s04_away,s04,away,217,1,left,away,1,0,0,749,6,0.205,6.82663034179813,0.205,6.82663034179813,2,2,0,0,1,0
s04_away,s04,away,224,1,left,away,1,0,0,880,26,0.343,4.53285897071716,0.343,4.53285897071716,1,1,0,0,0,0
s04_away,s04,away,229,1,left,away,0,0,0,2896,3,0.41,6.6078952560191,0.41,6.6078952560191,2,2,0,0,0,0
s04_away,s04,away,230,1,right,away,1,1,0,609,2,0.597,-3.96188368050784,0.597,-3.96188368050784,1,1,0,0,1,0
s04_away,s04,away,234,1,left,away,1,0,0,1044,16,0.285,5.33215888746358,0.285,5.33215888746358,1,1,0,0,0,0
s04_away,s04,away,240,1,left,away,1,0,0,701,24,0.456,2.40182912303766,0.456,2.40182912303766,1,1,0,0,0,0
s04_away,s04,away,257,1,right,away,0,0,0,2524,4,0.306,-2.27510685028843,0.306,-2.27510685028843,2,2,0,0,0,0
s04_away,s04,away,258,1,right,away,0,0,0,2620,1,0.203,-5.40190525463563,0.203,-5.40190525463563,1,1,0,0,1,0
s04_away,s04,away,278,1,right,away,1,0,0,816,15,0.428,-8.10793332181808,0.428,-8.10793332181808,1,1,0,0,0,0
s04_away,s04,away,288,1,left,away,1,0,0,567,14,0.208,4.34392162865953,0.208,4.34392162865953,2,2,0,0,1,0
s04_away,s04,away,291,1,left,away,1,0,0,1402,4,0.341,9.19080297551755,0.341,9.19080297551755,1,1,0,0,0,0
s04_away,s04,away,296,1,left,away,1,0,0,822,80,0.544,5.71036101931205,0.544,5.71036101931205,1,1,0,0,0,0
s04_away,s04,away,298,1,right,away,1,0,0,1741,64,0.565,-7.06959655983412,0.565,-7.06959655983412,1,1,0,0,0,0
s04_away,s04,away,314,1,right,away,1,0,0,704,19,0.262,-2.87499109751475,0.262,-2.87499109751475,1,1,0,0,0,0
s04_away,s04,away,316,1,right,away,1,0,0,729,9,0.35,-1.77181968435676,0.35,-1.77181968435676,1,1,0,0,0,0
s04_away,s04,away,323,1,left,away,1,0,0,750,10,0.211,6.90325311136743,0.211,6.90325311136743,2,2,0,0,0,0
s04_away,s04,away,332,1,left,away,0,0,0,2274,34,0.395,5.04171274811329,0.395,5.04171274811329,1,1,0,0,0,0
s04_away,s04,away,334,1,left,away,1,1,0,1651,27,0.556,1.14377493207506,0.556,1.14377493207506,1,1,0,0,0,0
s04_away,s04,away,343,1,left,away,1,0,0,589,9,0.263,1.22301728350998,0.263,1.22301728350998,2,1,1,0,0,0
s04_away,s04,away,357,1,right,away,1,0,0,457,8,0.519,-1.15425325953754,0.519,-1.15425325953754,1,1,0,0,0,0
s04_away,s04,away,372,1,right,away,1,0,0,1015,3,0.224,-1.43978768288979,0.224,-1.43978768288979,2,2,0,0,0,0
s04_away,s04,away,375,1,left,away,1,0,0,607,5,0.542,7.176344520858,0.542,7.176344520858,1,1,0,0,0,0
s04_away,s04,away,383,1,right,away,1,0,0,818,2,0.346,-37.8467364512361,0.346,-37.8467364512361,1,1,0,0,0,0
s04_away,s04,away,386,1,left,away,1,0,0,717,15,0.216,1.3179771261386,0.216,1.3179771261386,1,1,0,0,0,0
s04_away,s04,away,391,1,left,away,1,0,0,729,88,0.438,16.2901972790731,0.438,16.2901972790731,1,1,0,0,0,0
s04_away,s04,away,396,1,left,away,1,0,0,643,10,0.396,60.0670121785998,0.396,60.0670121785998,2,2,0,0,0,0
s04_away,s04,away,397,1,right,away,1,0,0,510,12,0.215,-6.14946842953611,0.215,-6.14946842953611,2,1,1,0,0,0
s04_away,s04,away,401,1,left,away,1,0,0,936,27,0.387,7.42389500715882,0.387,7.42389500715882,2,1,1,0,0,0
s04_away,s04,away,403,1,right,away,1,0,0,754,9,0.244,-1.06649726703936,0.244,-1.06649726703936,2,2,0,0,0,1
s04_away,s04,away,406,1,right,away,1,0,0,557,10,0.566,-1.85499140859011,0.566,-1.85499140859011,1,1,0,0,0,0
s04_away,s04,away,422,1,right,away,1,0,0,462,7,0.349,-8.22679684897046,0.349,-8.22679684897046,1,1,0,0,0,0
s04_away,s04,away,433,1,right,away,1,0,0,482,12,0.431,-4.89894553643715,0.431,-4.89894553643715,1,1,0,0,0,0
s04_away,s04,away,434,1,left,away,1,0,0,912,18,0.339,5.22966774697132,0.339,5.22966774697132,2,2,0,0,0,0
s04_away,s04,away,436,1,right,away,0,0,0,2383,3,0.289,-2.02166230478999,0.289,-2.02166230478999,1,1,0,0,0,0
s04_away,s04,away,437,1,left,away,1,0,0,1270,21,0.415,9.79232446140988,0.415,9.79232446140988,2,1,1,0,0,0
s04_away,s04,away,447,1,left,away,1,0,0,1108,16,0.272,1.40016650717233,0.272,1.40016650717233,1,1,0,0,0,0
s04_away,s04,away,448,1,left,away,1,0,0,763,4,0.289,4.35963911985323,0.289,4.35963911985323,1,1,0,0,0,0
s04_away,s04,away,450,1,left,away,1,0,0,880,27,0.475,11.4167926658257,0.475,11.4167926658257,1,1,0,0,0,0
s04_away,s04,away,451,1,right,away,0,0,0,1953,6,0.37,-2.56719022830474,0.37,-2.56719022830474,1,1,0,0,0,0
s04_away,s04,away,459,1,right,away,1,0,0,650,10,0.213,-3.98864083813521,0.213,-3.98864083813521,1,1,0,0,0,0
s04_away,s04,away,469,1,left,away,1,0,0,514,84,0.452,7.60137167855439,0.452,7.60137167855439,1,1,0,0,0,0
s04_away,s04,away,476,1,left,away,1,0,0,1150,9,0.265,6.58399157149534,0.265,6.58399157149534,3,3,0,0,0,0
s04_away,s04,away,479,1,right,away,1,0,0,654,0,0.419,-7.62200088574612,0.419,-7.62200088574612,1,1,0,0,0,0
s04_away,s04,away,484,1,left,away,1,0,0,395,8,0.466,5.05546555290778,0.466,5.05546555290778,1,1,0,0,0,0
s04_away,s04,away,486,1,left,away,1,0,0,450,9,0.547,1.03178780731994,0.547,1.03178780731994,1,1,0,0,0,1
s04_away,s04,away,490,1,left,away,1,0,0,838,7,0.269,10.6528571042651,0.269,10.6528571042651,2,2,0,0,0,0
s04_away,s04,away,496,1,left,away,1,0,0,1124,17,0.321,1.59565280389401,0.321,1.59565280389401,2,2,0,0,0,0
s04_away,s04,away,499,1,left,away,1,0,0,670,4,0.254,15.7305891030306,0.254,15.7305891030306,2,2,0,0,0,0
s04_away,s04,away,504,1,right,away,1,0,0,566,9,0.266,-3.81312885313887,0.266,-3.81312885313887,1,1,0,0,0,0
s04_away,s04,away,508,1,right,away,1,0,0,799,15,0.284,-6.2087364692457,0.284,-6.2087364692457,2,2,0,0,0,0
s04_away,s04,away,516,1,right,away,1,0,0,1469,12,0.276,-7.72383713077198,0.276,-7.72383713077198,3,3,0,0,0,0
s04_away,s04,away,519,1,left,away,1,0,0,1462,4,0.273,2.46338929687966,0.273,2.46338929687966,3,3,0,0,0,0
s04_away,s04,away,520,1,left,away,1,0,0,574,18,0.565,7.98153849680206,0.565,7.98153849680206,1,1,0,0,0,0
s04_away,s04,away,525,1,right,away,1,0,0,769,10,0.209,-6.96546818067583,0.209,-6.96546818067583,3,3,0,0,1,0
s04_away,s04,away,534,1,left,away,1,0,0,1388,80,0.557,2.88743411137644,0.557,2.88743411137644,1,1,0,0,0,0
s04_away,s04,away,547,1,right,away,1,0,0,974,12,0.407,-4.61079153121928,0.407,-4.61079153121928,1,1,0,0,0,0
s04_away,s04,away,552,1,left,away,1,0,0,699,86,0.417,1.72368486757604,0.417,1.72368486757604,2,2,0,0,0,1
s04_away,s04,away,566,1,right,away,1,0,0,1079,8,0.237,-5.35835470611975,0.237,-5.35835470611975,1,1,0,0,0,0
s04_away,s04,away,567,1,left,away,1,0,0,1562,67,0.233,11.2835214384124,0.233,11.2835214384124,1,1,0,0,0,0
s04_away,s04,away,570,1,left,away,1,0,0,571,3,0.28,9.96849134187262,0.28,9.96849134187262,2,2,0,0,0,0
s04_away,s04,away,571,1,left,away,1,0,0,498,5,0.367,5.39895822503681,0.367,5.39895822503681,1,1,0,0,0,0
s04_away,s04,away,577,1,left,away,1,0,0,652,16,0.233,8.3400937646584,0.233,8.3400937646584,1,1,0,0,0,0
s04_away,s04,away,579,1,right,away,1,0,0,1939,6,0.208,-4.2921848868136,0.208,-4.2921848868136,4,4,0,0,1,0
s04_away,s04,away,582,1,right,away,1,0,0,508,28,0.416,-4.73194719250407,0.416,-4.73194719250407,1,1,0,0,0,0
s04_away,s04,away,585,1,left,away,1,0,0,1098,67,0.208,10.4655570008735,0.208,10.4655570008735,1,1,0,0,1,0
s04_away,s04,away,586,1,left,away,1,0,0,708,4,0.328,5.49522785859824,0.328,5.49522785859824,2,2,0,0,0,0
s04_away,s04,away,588,1,right,away,1,0,0,1101,15,0.294,-7.42520479809161,0.294,-7.42520479809161,4,4,0,0,0,0
s04_away,s04,away,597,1,left,away,0,0,0,2021,22,0.229,14.8075139431338,0.229,14.8075139431338,3,3,0,0,0,0
s04_away,s04,away,599,1,right,away,1,1,0,698,3,0.265,-7.11840020602733,0.265,-7.11840020602733,1,1,0,0,0,0
s04_away,s04,away,610,2,left,away,1,0,0,423,3,0.267,1.46185977700359,0.267,1.46185977700359,3,1,2,0,0,0
s04_away,s04,away,614,2,right,away,1,0,0,610,13,0.445,-4.04866502730731,0.445,-4.04866502730731,2,2,0,0,0,0
s04_away,s04,away,617,2,left,away,1,0,0,534,9,0.374,2.83329523790386,0.374,2.83329523790386,2,2,0,0,0,0
s04_away,s04,away,645,2,left,away,1,0,0,803,10,0.235,1.32957235159318,0.235,1.32957235159318,2,2,0,0,0,0
s04_away,s04,away,652,2,right,away,1,0,0,1667,9,0.376,-7.2794923511913,0.376,-7.2794923511913,1,1,0,0,0,0
s04_away,s04,away,677,2,left,away,1,0,0,1871,0,0.441,20.5062254629851,0.441,20.5062254629851,1,1,0,0,0,0
s04_away,s04,away,681,2,left,away,1,0,0,818,8,0.468,1.29708657877088,0.468,1.29708657877088,2,1,1,0,0,0
s04_away,s04,away,693,2,right,away,1,0,0,512,1,0.576,-2.42806033981123,0.576,-2.42806033981123,1,1,0,0,0,0
s04_away,s04,away,695,2,right,away,1,0,0,319,15,0.332,-1.64974141157381,0.332,-1.64974141157381,1,1,0,0,0,0
s04_away,s04,away,713,2,right,away,1,0,0,893,13,0.298,-2.08880170198657,0.298,-2.08880170198657,3,2,1,0,0,0
s04_away,s04,away,716,2,right,away,1,0,0,645,28,0.319,-18.4254614779854,0.319,-18.4254614779854,2,2,0,0,0,0
s04_away,s04,away,727,2,right,away,1,0,0,744,7,0.39,-23.6215106051815,0.39,-23.6215106051815,2,2,0,0,0,0
s04_away,s04,away,745,2,right,away,1,0,0,329,9,0.25,-5.2744168678189,0.25,-5.2744168678189,2,1,1,0,0,0
s04_away,s04,away,757,2,left,away,1,0,0,865,12,0.449,4.21846179865687,0.449,4.21846179865687,1,1,0,0,0,0
s04_away,s04,away,759,2,right,away,1,0,0,662,12,0.546,-6.1488534950254,0.546,-6.1488534950254,1,1,0,0,0,0
s04_away,s04,away,765,2,right,away,1,0,0,557,4,0.398,-5.09122390149108,0.398,-5.09122390149108,2,2,0,0,0,0
s04_away,s04,away,775,2,right,away,1,0,0,397,6,0.245,-6.4127585360973,0.245,-6.4127585360973,1,1,0,0,0,0
s04_away,s04,away,799,2,right,away,1,0,0,634,82,0.21,-1.44980320152315,0.21,-1.44980320152315,2,2,0,0,1,0
s04_away,s04,away,801,2,left,away,1,0,0,526,12,0.424,7.22892171514834,0.424,7.22892171514834,2,1,1,0,0,0
s04_away,s04,away,802,2,left,away,1,0,0,511,12,0.586,2.12597614305127,0.586,2.12597614305127,1,1,0,0,0,0
s04_away,s04,away,806,2,left,away,1,0,0,673,9,0.344,21.6070577853243,0.344,21.6070577853243,2,2,0,0,0,0
s04_away,s04,away,808,2,right,away,1,0,0,782,5,0.411,-31.0373092402767,0.411,-31.0373092402767,1,1,0,0,0,0
s04_away,s04,away,809,2,left,away,1,0,0,683,2,0.391,6.25133438660916,0.391,6.25133438660916,1,1,0,0,0,0
s04_away,s04,away,810,2,right,away,1,0,0,1186,8,0.446,-11.1821388532355,0.446,-11.1821388532355,1,1,0,0,0,0
s04_away,s04,away,812,2,right,away,1,0,0,411,5,0.487,-1.00304009899788,0.487,-1.00304009899788,1,1,0,0,0,1
s04_away,s04,away,818,2,left,away,1,0,0,1535,66,0.274,1.0013655746256,0.274,1.0013655746256,2,2,0,0,0,1
s04_away,s04,away,838,2,right,away,1,0,0,431,19,0.345,-1.46386920625033,0.345,-1.46386920625033,1,1,0,0,0,0
s04_away,s04,away,853,2,right,away,1,0,0,1267,14,0.372,-2.4166735740797,0.372,-2.4166735740797,2,2,0,0,0,0
s04_away,s04,away,867,2,right,away,1,0,0,612,14,0.268,-6.74130021793934,0.268,-6.74130021793934,2,2,0,0,0,0
s04_away,s04,away,868,2,right,away,1,0,0,775,18,0.298,-5.96298128970192,0.298,-5.96298128970192,1,1,0,0,0,0
s04_away,s04,away,908,2,left,away,1,0,0,433,10,0.511,1.03954473031366,0.511,1.03954473031366,1,1,0,0,0,1
s04_away,s04,away,911,2,left,away,1,0,0,774,17,0.376,9.25777544460716,0.376,9.25777544460716,1,1,0,0,0,0
s04_away,s04,away,933,2,left,away,1,0,0,1049,10,0.438,8.82440853706016,0.438,8.82440853706016,1,1,0,0,0,0
s04_away,s04,away,936,2,right,away,1,0,0,576,14,0.314,-1.32722801747199,0.314,-1.32722801747199,1,1,0,0,0,0
s04_away,s04,away,943,2,left,away,1,0,0,345,7,0.507,1.23010560387954,0.507,1.23010560387954,1,1,0,0,0,0
s04_away,s04,away,949,2,right,away,1,0,0,1277,18,0.501,-5.76337798452572,0.501,-5.76337798452572,1,1,0,0,0,0
s04_away,s04,away,962,2,left,away,1,0,0,551,4,0.201,9.52134558080459,0.201,9.52134558080459,2,2,0,0,1,0
s04_away,s04,away,966,2,right,away,1,0,0,584,6,0.464,-1.90259459178864,0.464,-1.90259459178864,2,1,1,0,0,0
s04_away,s04,away,978,2,left,away,1,0,0,629,64,0.381,4.24123533011992,0.381,4.24123533011992,1,1,0,0,0,0
s04_away,s04,away,1031,2,right,away,1,0,0,722,4,0.239,-1.39554861186116,0.239,-1.39554861186116,1,1,0,0,0,0
s04_away,s04,away,1058,2,left,away,1,0,0,1039,10,0.428,1.2110160260355,0.428,1.2110160260355,1,1,0,0,0,0
s04_away,s04,away,1061,2,right,away,0,0,0,1966,18,0.309,-1.26627533032086,0.309,-1.26627533032086,2,2,0,0,0,0
s04_away,s04,away,1087,2,right,away,1,0,0,484,2,0.597,-1.28168095454588,0.597,-1.28168095454588,1,1,0,0,1,0
s04_away,s04,away,1090,2,left,away,1,0,0,504,3,0.264,1.58945853417159,0.264,1.58945853417159,2,2,0,0,0,0
s04_away,s04,away,1101,2,left,away,1,0,0,676,14,0.5,1.45583148926337,0.5,1.45583148926337,1,1,0,0,0,0
s04_away,s04,away,1122,2,right,away,1,0,0,575,3,0.281,-6.76507846402578,0.281,-6.76507846402578,1,1,0,0,0,0
s04_away,s04,away,1123,2,right,away,1,0,0,492,2,0.279,-1.41597780920302,0.279,-1.41597780920302,3,3,0,0,0,0
s04_away,s04,away,1154,2,left,away,1,0,0,756,24,0.327,2.11994785531104,0.327,2.11994785531104,1,1,0,0,0,0
s04_away,s04,away,1155,2,left,away,1,0,0,442,23,0.203,1.62629807036184,0.203,1.62629807036184,1,1,0,0,1,0
s04_away,s04,away,1165,2,left,away,1,0,0,525,8,0.201,10.845224549532,0.201,10.845224549532,2,2,0,0,1,0
s04_away,s04,away,1193,2,right,away,1,0,0,650,70,0.451,-25.4577940318277,0.451,-25.4577940318277,1,1,0,0,0,0
s04_away,s04,away,1194,2,left,away,1,0,0,966,11,0.221,4.68263995465388,0.221,4.68263995465388,1,1,0,0,0,0
s16_away,s16,away,10,1,right,away,1,0,0,578,27,0.532,-2.55259625451244,0.532,-2.55259625451244,1,1,0,0,0,0
s16_away,s16,away,20,1,left,away,1,0,0,467,21,0.509,1.06343696920464,0.509,1.06343696920464,1,1,0,0,0,1
s16_away,s16,away,67,1,right,away,1,0,0,697,1,0.561,-1.95519489828278,0.561,-1.95519489828278,1,1,0,0,0,0
s16_away,s16,away,71,1,left,away,1,0,0,531,11,0.276,1.08741643027494,0.276,1.08741643027494,2,2,0,0,0,1
s16_away,s16,away,74,1,left,away,1,0,0,763,5,0.247,2.04902757203612,0.247,2.04902757203612,1,1,0,0,0,0
s16_away,s16,away,76,1,left,away,1,0,0,612,8,0.359,1.07664304921437,0.359,1.07664304921437,2,2,0,0,0,1
s16_away,s16,away,83,1,left,away,1,0,0,474,60,0.388,2.05354544151314,0.388,2.05354544151314,1,1,0,0,0,0
s16_away,s16,away,122,1,left,away,1,0,0,589,41,0.47,1.64519954647541,0.47,1.64519954647541,1,1,0,0,0,0
s16_away,s16,away,134,1,right,away,1,0,0,534,1,0.448,-2.14529294473863,0.448,-2.14529294473863,1,1,0,0,0,0
s16_away,s16,away,135,1,left,away,1,0,0,613,10,0.227,1.17499359244473,0.227,1.17499359244473,1,1,0,0,0,0
s16_away,s16,away,149,1,left,away,1,0,0,356,16,0.475,1.95276219933361,0.475,1.95276219933361,2,2,0,0,0,0
s16_away,s16,away,153,1,left,away,1,0,0,512,15,0.319,1.0179107460132,0.319,1.0179107460132,1,1,0,0,0,1
s16_away,s16,away,164,1,right,away,1,0,0,552,31,0.299,-1.99828842252505,0.299,-1.99828842252505,1,1,0,0,0,0
s16_away,s16,away,191,1,right,away,1,0,0,656,9,0.443,-1.75432347076634,0.443,-1.75432347076634,1,1,0,0,0,0
s16_away,s16,away,192,1,right,away,1,0,0,550,6,0.363,-1.09123924290934,0.363,-1.09123924290934,1,1,0,0,0,1
s16_away,s16,away,193,1,right,away,1,0,0,683,13,0.522,-1.34910533152039,0.522,-1.34910533152039,1,1,0,0,0,0
s16_away,s16,away,204,1,right,away,1,0,0,527,21,0.569,-1.51279121795679,0.569,-1.51279121795679,1,1,0,0,0,0
s16_away,s16,away,228,1,left,away,1,0,0,733,4,0.222,1.9722237909269,0.222,1.9722237909269,1,1,0,0,0,0
s16_away,s16,away,236,1,left,away,1,0,0,720,28,0.287,3.56981194368302,0.287,3.56981194368302,2,2,0,0,0,0
s16_away,s16,away,246,1,left,away,1,0,0,549,86,0.508,1.50618817795193,0.508,1.50618817795193,1,1,0,0,0,0
s16_away,s16,away,266,1,left,away,0,0,0,1323,1,0.565,2.14911575737303,0.565,2.14911575737303,1,1,0,0,0,0
s16_away,s16,away,274,1,left,away,1,0,0,580,15,0.537,1.24797456091956,0.537,1.24797456091956,1,1,0,0,0,0
s16_away,s16,away,301,1,left,away,1,0,0,545,23,0.329,1.16561032506939,0.329,1.16561032506939,2,1,1,0,0,0
s16_away,s16,away,305,1,right,away,1,0,0,500,3,0.248,-2.66658557670169,0.248,-2.66658557670169,1,1,0,0,0,0
s16_away,s16,away,307,1,right,away,1,0,0,435,6,0.256,-1.5531045148286,0.256,-1.5531045148286,1,1,0,0,0,0
s16_away,s16,away,308,1,left,away,1,0,0,356,17,0.488,1.94337893195827,0.488,1.94337893195827,1,1,0,0,0,0
s16_away,s16,away,311,1,left,away,1,0,0,332,8,0.283,1.91314395930442,0.283,1.91314395930442,3,2,1,0,0,0
s16_away,s16,away,315,1,right,away,1,0,0,518,15,0.351,-1.99377055304804,0.351,-1.99377055304804,1,1,0,0,0,0
s16_away,s16,away,318,1,left,away,1,0,0,510,82,0.392,7.56812643083967,0.392,7.56812643083967,1,1,0,0,0,0
s16_away,s16,away,347,1,right,away,1,0,0,735,22,0.303,-1.45058363054254,0.303,-1.45058363054254,2,1,1,0,0,0
s16_away,s16,away,349,1,right,away,1,0,0,526,1,0.387,-1.11243847660917,0.387,-1.11243847660917,1,1,0,0,0,0
s16_away,s16,away,379,1,right,away,1,0,0,737,6,0.325,-13.8629087260042,0.325,-13.8629087260042,1,1,0,0,0,0
s16_away,s16,away,393,1,left,away,1,0,0,540,9,0.387,1.41409314630512,0.387,1.41409314630512,2,2,0,0,0,1
s16_away,s16,away,429,1,left,away,1,0,0,573,2,0.243,4.14914182200463,0.243,4.14914182200463,1,1,0,0,0,0
s16_away,s16,away,447,1,right,away,1,0,0,520,17,0.561,-1.55414710009252,0.561,-1.55414710009252,1,1,0,0,0,0
s16_away,s16,away,463,1,left,away,1,0,0,455,13,0.26,1.70149915072742,0.26,1.70149915072742,1,1,0,0,0,0
s16_away,s16,away,467,1,left,away,1,0,0,503,4,0.275,1.87908617401617,0.275,1.87908617401617,1,1,0,0,0,0
s16_away,s16,away,471,1,right,away,1,0,0,642,8,0.486,-1.47386803477022,0.486,-1.47386803477022,1,1,0,0,0,0
s16_away,s16,away,476,1,left,away,1,0,0,624,15,0.265,1.45822925581133,0.265,1.45822925581133,1,1,0,0,0,0
s16_away,s16,away,480,1,right,away,1,0,0,573,6,0.261,-2.15050587105827,0.261,-2.15050587105827,2,2,0,0,0,0
s16_away,s16,away,494,1,left,away,1,0,0,656,3,0.256,2.9901345369401,0.256,2.9901345369401,3,1,2,0,0,0
s16_away,s16,away,504,1,left,away,1,0,0,528,13,0.263,1.30045135253718,0.263,1.30045135253718,2,2,0,0,0,0
s16_away,s16,away,512,1,right,away,1,0,0,893,10,0.339,-2.67249355986394,0.339,-2.67249355986394,1,1,0,0,0,0
s16_away,s16,away,515,1,left,away,1,0,0,532,1,0.427,1.25005973144741,0.427,1.25005973144741,2,1,1,0,0,0
s16_away,s16,away,517,1,left,away,1,0,0,409,6,0.598,13.1216306033528,0.598,13.1216306033528,1,1,0,0,1,0
s16_away,s16,away,518,1,right,away,1,0,0,511,13,0.28,-3.828720617558,0.28,-3.828720617558,2,1,1,0,0,0
s16_away,s16,away,523,1,right,away,1,0,0,739,9,0.36,-1.59828320959873,0.36,-1.59828320959873,2,2,0,0,0,0
s16_away,s16,away,527,1,right,away,1,0,0,757,12,0.322,-4.14844676516201,0.322,-4.14844676516201,2,1,1,0,0,0
s16_away,s16,away,529,1,left,away,1,0,0,433,21,0.203,1.33416160940412,0.203,1.33416160940412,2,1,1,0,1,0
s16_away,s16,away,534,1,right,away,1,0,0,740,0,0.289,-1.30079888095849,0.289,-1.30079888095849,2,2,0,0,0,0
s16_away,s16,away,536,1,right,away,1,0,0,551,6,0.291,-4.30552961159354,0.291,-4.30552961159354,3,2,1,0,0,1
s16_away,s16,away,544,1,left,away,1,0,0,341,27,0.369,2.80698705891042,0.369,2.80698705891042,1,1,0,0,0,0
s16_away,s16,away,548,1,right,away,1,0,0,452,23,0.477,-2.81637032628575,0.477,-2.81637032628575,1,1,0,0,0,0
s16_away,s16,away,555,1,left,away,1,0,0,527,17,0.295,1.7445926749697,0.295,1.7445926749697,1,1,0,0,0,0
s16_away,s16,away,558,1,right,away,1,0,0,912,18,0.349,-1.50862087690108,0.349,-1.50862087690108,1,1,0,0,0,0
s16_away,s16,away,559,1,right,away,1,0,0,584,20,0.361,-1.23650612301637,0.361,-1.23650612301637,1,1,0,0,0,0
s16_away,s16,away,562,1,right,away,0,0,0,1304,64,0.403,-1.96214546670894,0.403,-1.96214546670894,2,1,1,0,0,0
s16_away,s16,away,563,1,right,away,1,0,0,702,16,0.209,-2.42505332389214,0.209,-2.42505332389214,2,1,1,0,1,0
s16_away,s16,away,588,1,right,away,1,0,0,603,13,0.222,-1.00644230811001,0.222,-1.00644230811001,2,2,0,0,0,1
s16_away,s16,away,589,1,left,away,1,0,0,804,8,0.306,1.19132742824624,0.306,1.19132742824624,2,1,1,0,0,0
s16_away,s16,away,602,2,left,away,1,0,0,408,3,0.369,4.09088615506098,0.369,4.09088615506098,1,1,0,0,0,0
s16_away,s16,away,612,2,left,away,1,0,0,485,2,0.371,2.2297507243503,0.371,2.2297507243503,1,1,0,0,0,0
